类型,书名,出版日期,出版社,现价,原价,折扣,详细说明,图片地址
Go 语言, Go程序设计语言(英文版)/经典原版书库 ,2016-01-01,机械工业,¥71.10,¥79.00,9折 ,,https://img3m8.ddimg.cn/26/26/1096094168-1_b_3.jpg
Go 语言, Go程序设计语言 机械工业出版社 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！,2017-04-01,机械工业出版社,¥50.60,¥79.00,6.41折 ,,https://img3m7.ddimg.cn/11/28/1472710547-1_b_5.jpg
Go 语言, Go程序设计语言(英文版)/经典原版书库 ,2016-01-01,机械工业,¥55.70,¥79.00,7.06折 ,,https://img3m0.ddimg.cn/92/26/11133485840-1_b_1.jpg
Go 语言, Go程序设计语言(英文版)/经典原版书库 ,2016-01-01,机械工业,¥55.24,¥79.00,7折 ,,https://img3m7.ddimg.cn/36/35/1347822567-1_b_1.jpg
Go 语言, Go程序设计语言 艾伦 多诺万 计算机科学丛书 黑皮书 9787111558422 机械工业 ,,机械工业出版社,¥48.00,¥79.00,6.08折 ,,https://img3m4.ddimg.cn/87/25/11408237664-1_b_1.jpg
Go 语言, Go程序设计语言(英文版)/经典原版书库 ,2016-01-01,机械工业,¥55.30,¥79.00,7折 ,,https://img3m1.ddimg.cn/19/32/1297024561-1_b_2.jpg
Go 语言," Go程序设计语言【达额立减】 [正版书籍,达额减,现货速发,可开电子发票]",2017-05-01,机械工业出版社,¥90.38,¥186.00,4.86折 ,,https://img3m4.ddimg.cn/79/32/11426157844-1_b_1.jpg
Go 语言, Go程序设计语言 英文版 多诺万 The Go Programming Language 谷歌的C语言编程教程 C程序设 ,2023-04-15,机械工业出版社,¥77.00,¥122.00,6.32折 ,,https://img3m6.ddimg.cn/47/22/11420450066-1_b_2.jpg
Go 语言, Go程序设计语言 英文版 多诺万 The Go Programming Language 谷歌的C语言编程教程 C程序设 ,2018-09-01,机械工业出版社,¥188.10,¥198.00,9.5折 ,,https://img3m4.ddimg.cn/56/12/11378224694-1_b_1.jpg
Go 语言," Go程序设计语言 (美)艾伦 A.A.多诺万(Alan A.A.Donovan),(美)布莱恩 W.柯尼汉(Brian 新华书店正版，关注店铺成为会员可享店铺专属优惠，团购客户请咨询在线客服！",2017-04-01,机械工业出版社,¥50.60,¥79.00,6.41折 ,,https://img3m3.ddimg.cn/92/0/1375227803-1_b_2.jpg
Go 语言, Go程序设计语言 英文版 多诺万 The Go Programming Language 谷歌的C语言编程教程 C程序设 万卷图书10701,,机械工业出版社,¥79.00,¥79.00,10折,,https://img3m3.ddimg.cn/91/16/679424023-1_b_1.jpg
Go 语言," Go程序设计语言 艾伦A. A. 多诺万 著,李道兵,高博,庞向才,金鑫鑫,林齐斌 译 机械工业出版社【正版书】 全国三仓发货，物流便捷，下单秒杀，欢迎选购！",2017-05-01,机械工业出版社,¥31.00,¥81.37,3.81折 ,,https://img3m0.ddimg.cn/89/2/11226263390-1_b_1.jpg
Go 语言, Go程序设计语言 英文版 多诺万 The Go Programming Language 谷歌的C语言编程教程 C程序设 ,,机械工业出版社,¥61.00,¥79.00,7.73折 ,,https://img3m7.ddimg.cn/38/27/11415120887-1_b_1.jpg
Go 语言, Go程序设计语言 英文版 多诺万 The Go Programming Language 谷歌的C语言编程教程 C程序设 ,2023-02-15,机械工业出版社,¥81.00,¥125.00,6.48折 ,,https://img3m2.ddimg.cn/69/6/11382490122-1_b_2.jpg
Go 语言, Go程序设计语言 【美】艾伦 A.A.多诺万 机械工业出版社 9787111526285 正版图书保证质量 七天无理由退货让您购物无忧,2016-01-01,机械工业出版社,¥55.10,¥79.00,6.98折 ,,https://img3m7.ddimg.cn/80/17/11433142097-1_b_1.jpg
Go 语言, Go程序设计语言 英文版 多诺万 The Go Programming Language 谷歌的C语言编程教程 C程序设 ,2022-10-21,机械工业出版社,¥62.00,¥79.00,7.85折 ,,https://img3m2.ddimg.cn/83/26/11264499362-1_b_1.jpg
Go 语言, Go程序设计语言 艾伦 多诺万 计算机科学丛书 黑皮书 9787111558422 机械工业 ,,机械工业出版社,¥65.00,¥79.20,8.21折 ,,https://img3m4.ddimg.cn/71/24/11281601204-1_b_1.jpg
Go 语言, Go程序设计语言 艾伦 多诺万 计算机科学丛书 黑皮书 9787111558422 机械工业 ,,机械工业出版社,¥65.00,¥79.40,8.19折 ,,https://img3m4.ddimg.cn/17/32/11252938274-1_b_1.jpg
Go 语言," Go程序设计语言 艾伦A. A. 多诺万 著,李道兵,高博,庞向才,金鑫鑫,林齐斌 译 机械工业出版社【正版书籍，售后无 本店支持开电子发票，请确认收货以后联系客服提供您的邮箱地址",2017-05-01,机械工业出版社,¥65.63,¥79.00,8.31折 ,,https://img3m8.ddimg.cn/92/27/11407467548-1_b_1.jpg
Go 语言," Go程序设计语言 艾伦A. A. 多诺万 著,李道兵,高博,庞向才,金鑫鑫,林齐斌 译 机械工业出版社 电子发票请联系在线客服提供您的邮箱",2017-05-01,机械工业出版社,¥75.15,¥79.00,9.52折 ,,https://img3m2.ddimg.cn/82/14/11345946562-1_b_1.jpg
Go 语言," Go程序设计语言 9787111558422 艾伦A. A. 多诺万,李道兵,高博,庞向才,金鑫鑫,林齐斌 机械工业出版 ",2017-05-01,机械工业出版社,¥53.72,¥79.00,6.8折 ,,https://img3m2.ddimg.cn/25/21/11430078982-1_b_1.jpg
Go 语言, Go程序设计语言 自由组合套装 机械工业出版社 书籍 ,2017-04-01,不详,¥80.18,¥138.00,5.82折 ,,https://img3m2.ddimg.cn/53/29/11403128042-1_b_1.jpg
Go 语言, 【全新】正版Go语言设计与实现go语言实战Go语言核心编程零基础入门web开发计算机网络编程开发入门程序设计电脑教程教材 全新正版，可开发票，团购优惠咨询在线客服,2021-11-01,人民邮电出版社,¥109.55,¥139.80,7.84折 ,,https://img3m2.ddimg.cn/61/34/11434302952-1_b_1.jpg
Go 语言, 用Go语言自制解释器+用Go语言自制编译器 索斯藤 鲍尔 2本 人民邮电出版社 ,,中国水利水电出版社,¥211.40,¥224.27,9.43折 ,,https://img3m2.ddimg.cn/71/2/11331242972-1_b_1.jpg
Go 语言, ㊣Go语言实战 ,,机械工业出版社,¥80.26,¥99.06,8.11折 ,,https://img3m2.ddimg.cn/2/0/11410127192-1_b_1.jpg
Go 语言, 精通Go语言+Go语言精进之路从新手到高手编程思想方法技巧Go语言核心编程Go语言设计与现实Go语言实战程序设计Go语言 ,,清华大学出版社,¥379.82,¥402.26,9.45折 ,,https://img3m8.ddimg.cn/54/17/11159212338-1_b_1.jpg
Go 语言, 正品】 Go 语言从基础到中台微服务实战开发 9787517095460 中国水利水电【可开发票，售后无忧，下单即可】 正版图书，稀少图书，放心购买！,2021-06-01,中国水利水电出版社,¥53.50,¥63.50,8.43折 ,,https://img3m1.ddimg.cn/15/30/11384487591-1_b_1.jpg
Go 语言, 打开Go语言之门 入门实战与进阶 飞雪无情 程序结构 开发环境 跨平台编译 编辑器 集合类型 接口实现 并发进程线程 机 旗舰店正版质量保证！支持团购优惠价，出版社库房直发，提供正规电子发票,2022-08-01,机械工业出版社,¥62.30,¥89.00,7折 ,,https://img3m8.ddimg.cn/87/26/11364241668-1_b_1.jpg
Go 语言, 店 Go语言底层原理剖析 Go语言编译时类型系统语法函数调用规范并发编程内存管理与垃圾回收运行状态监控技术书籍h ,2022-09-07,电子工业出版社,¥51.98,¥99.00,5.26折 ,,https://img3m8.ddimg.cn/2/22/11417840678-1_b_1.jpg
Go 语言, 用Go语言自制编译器 并发编程入门实战程序设计教程书籍 go语法虚拟机编译进编程教材 编译原理基础教程计算机书籍 ,2022-06-01,人民邮电出版社,¥78.00,¥100.00,7.8折 ,,https://img3m0.ddimg.cn/53/8/11331601730-1_b_2.jpg
Go 语言, H-Go语言设计模式 9787121450068 廖显东 电子工业出版社 正版图书，放心购买。收到货可开电子发票，默认圆通快递，团购电话15726655835,2023-02-01,电子工业出版社,¥79.57,¥109.00,7.3折 ,,https://img3m6.ddimg.cn/12/27/11411615766-1_b_1.jpg
Go 语言, 打开Go语言之门 入门实战与进阶 飞雪无情 程序结构 开发环境 跨平台编译 编辑器 集合类型 接口实现 并发进程线程【官 官方直营发货，100%正版！支持团购优惠价，提供正规电子发票,2022-08-01,机械工业出版社,¥62.20,¥89.00,6.99折 ,,https://img3m8.ddimg.cn/7/12/11416480918-1_b_1.jpg
Go 语言, 网 Go语言精进之路 从新手到高手的编程思想 方法和技巧 2 白明 并发模型 项目结构 原子操作 包外测试 978711 ,2022-01-01,机械工业出版社,¥102.14,¥119.00,8.59折 ,,https://img3m4.ddimg.cn/46/0/11204041114-1_b_1.jpg
Go 语言, 【正版速发】正版Go语言并发之道go语言编程教程书籍 go语言并发编程指南go语言程序设计Go语言入门教材书籍 gola ,2023-04-03,中国电力出版社,¥45.00,¥90.00,5折 ,,https://img3m3.ddimg.cn/43/21/11405286133-1_b_2.jpg
Go 语言, 精通Go语言(影印版)(英文版) ,2019-05-01,东南大学,¥77.29,¥118.00,6.55折 ,,https://img3m7.ddimg.cn/44/30/11127739337-1_b_1.jpg
Go 语言, 全新Go语言高并发与微服务实战 go语言编程教程书籍 Go语言入门书籍 golag教程自学Go语言学习笔记 go语言程序 ,2022-06-23,中国铁道出版社,¥61.00,¥89.00,6.86折 ,,https://img3m7.ddimg.cn/53/4/11329384427-1_b_1.jpg
Go 语言, 精通Go语言(影印版)(英文版) ,2019-05-01,东南大学,¥77.29,¥118.00,6.55折 ,,https://img3m0.ddimg.cn/96/13/11138187750-1_b_1.jpg
Go 语言, 任选Go语言编程+Go语言核心编程 2册 golang教程实战自学基础入门通实践开发 Go语言实践编程图书 Go语言编程 ,2022-11-16,电子工业出版社,¥143.00,¥143.00,10折,,https://img3m1.ddimg.cn/88/31/11313393091-1_b_2.jpg
Go 语言, 用Go语言自制编译器 ,2022-06-01,人民邮电出版社,¥80.39,¥99.80,8.06折 ,,https://img3m7.ddimg.cn/71/16/11381463197-1_b_1.jpg
Go 语言, 正版Go语言从基础到中台微服务实战开发 水利水电 朱著显 Go程序设计语言实战 Go语言基础与高并发技能编程基础教材教程 全新正版，支持开电子发票,2021-01-01,中国水利水电出版社,¥54.66,¥79.00,6.92折 ,,https://img3m2.ddimg.cn/38/21/11310170492-1_b_1.jpg
Go 语言, 精通Go语言+Go语言精进之路从新手到高手编程思想方法技巧Go语言核心编程Go语言设计与现实Go语言实战程序设计Go语言 ,,清华大学出版社,¥384.00,¥384.00,10折,,https://img3m6.ddimg.cn/90/31/11333901636-1_b_1.jpg
Go 语言, 深入Go语言 原理、关键技术与实战 正版书籍 新华书店旗舰店文轩官网 中国铁道出版社有限公司 ,2023-04-01,中国铁道出版社有限公司,¥83.00,¥99.00,8.39折 ,,https://img3m9.ddimg.cn/94/0/11421026689-1_b_2.jpg
Go 语言, 打开Go语言之门：入门、实战与进阶 ,2022-11-01,机械工业,¥62.74,¥89.00,7.05折 ,,https://img3m1.ddimg.cn/28/8/11319620131-1_b_2.jpg
Go 语言, 【】Go语言高级编程 柴树杉曹辉著 go语言进阶实战云计算云存储区块链web编程书程序设计入门计算机网络电脑教程书籍 9 ,,人民邮电出版社,¥56.00,¥89.40,6.27折 ,,https://img3m4.ddimg.cn/8/14/11253536324-1_b_1.jpg
Go 语言, 正版GO语言区块链应用开发从入门到精通高野北京大学出版社 ,2021-05-01,北京大学出版社,¥119.00,¥120.00,9.92折 ,,https://img3m5.ddimg.cn/55/15/11415361375-1_b_2.jpg
Go 语言, 全新Go语言精进之路从新手到高手编程思想方法技巧 Go语言核心编程Go语言设计与现实Go语言实战 Go语言程序设计 Go ,2022-01-01,机械工业出版社,¥176.00,¥218.00,8.08折 ,,https://img3m7.ddimg.cn/54/19/11335531437-1_b_2.jpg
Go 语言, 深入Go语言 原理关键技术与实战 历冰 朱荣鑫 黄迪璇 人工智能语言多核运算 Go语言与云原生系列 **铁道出版社 ,2023-04-01,中国铁道出版社有限公司,¥158.18,¥159.76,9.91折 ,,https://img3m1.ddimg.cn/11/3/11430689501-1_b_1.jpg
Go 语言, 精通Go语言 [美]米哈里斯·托卡洛斯刘晓雪 译 店内满减，达额立减，可开发票，欢迎选购！【部分套装书为单本价，请咨询线上客服】,2010-01-01,清华大学出版社,¥104.60,¥260.20,4.02折 ,,https://img3m0.ddimg.cn/12/17/11225964630-1_b_1.jpg
Go 语言," 用Go语言自制编译器 [德]索斯藤·鲍尔（ThorstenBall）著,廖彬 译 人民邮电出版社【正版书籍，达额立减】 本店支持电子发票，请确认收货以后联系客服提供您的邮箱地址",2022-06-01,人民邮电出版社,¥89.05,¥99.80,8.93折 ,,https://img3m7.ddimg.cn/43/24/11420382247-1_b_1.jpg
Go 语言, 深入Go语言：原理、关键技术与实战【新书正版】 ,2023-04-01,中国铁道出版社有限公司,¥75.00,¥99.00,7.58折 ,,https://img3m4.ddimg.cn/92/13/11452877264-1_b_2.jpg
Go 语言, 用Go语言自制解释器 go并发编程实战程序设计教程书籍 go语法分析monkey进**级编程教材 编译原理基础教程 97 ,2022-06-01,人民邮电出版社,¥95.23,¥99.80,9.55折 ,,https://img3m5.ddimg.cn/12/29/11395517475-1_b_1.jpg
Go 语言, 用Go语言自制编译器+用Go语言自制解释器 全2册 go语言设计与实现实战精进之路学习指南解释器程序设计编程c语言 go ,2023-02-22,华中科技大学出版社,¥219.00,¥219.00,10折,,https://img3m8.ddimg.cn/42/33/11396773518-1_b_2.jpg
Go 语言, 精通Go语言 [希]米哈里斯·图卡洛斯 店内满减，达额立减，可开发票，欢迎选购！【部分套装书为单本价，请咨询线上客服】,2019-05-01,东南大学出版社,¥82.40,¥174.30,4.73折 ,,https://img3m0.ddimg.cn/98/11/11248889750-1_b_1.jpg
Go 语言, 全新Go语言编程+Go语言核心编程+GoWeb编程并发编程+Go语言实战+Go程序设计语言+Go语言编程入门与实战 go ,2022-04-01,东南大学出版社,¥448.00,¥543.00,8.26折 ,,https://img3m7.ddimg.cn/67/3/11340870817-1_b_1.jpg
Go 语言, 【Go语言编程三剑客】GO语言实战+GO语言编程+GO web编程go语言入门到精通教程书籍 计算机编程入门程序设计电脑 ,2023-04-17,人民邮电出版社,¥184.00,¥368.00,5折 ,,https://img3m6.ddimg.cn/45/0/11422290276-1_b_2.jpg
Go 语言, 精通Go语言+Go语言精进之路从新手到高手编程思想方法技巧Go语言核心编程Go语言设计与现实Go语言实战程序设计Go语言 ,,清华大学出版社,¥378.82,¥396.45,9.56折 ,,https://img3m5.ddimg.cn/64/13/11163109285-1_b_1.jpg
Go 语言," 精通GO语言(影印版) ,MihalisTsoukalos,东南大学出版社，【全新正版 品质保证】 新华正版（江苏、广东、成都、湖北、天津）五仓就近发货，80%城市次日达！",2019-04-01,东南大学出版社,¥79.90,¥118.00,6.78折 ,,https://img3m3.ddimg.cn/98/26/11269392353-1_b_2.jpg
Go 语言, 深入Go语言 原理关键技术与实战 历冰 朱荣鑫 黄迪璇 人工智能语言多核运算 Go语言与云原生系列 **铁道正版 ,2023-04-01,中国铁道出版社有限公司,¥99.00,¥99.00,10折,,https://img3m3.ddimg.cn/3/27/11423893143-1_b_2.jpg
Go 语言, 用Go语言自制解释器 go并发编程实战程序设计教程书籍 go语法分析monkey进**级编程教材 编译原理基础教程 ,2022-06-01,人民邮电出版社,¥86.00,¥159.00,5.41折 ,,https://img3m0.ddimg.cn/76/36/11340006160-1_b_2.jpg
Go 语言, 【百文斋图书】【直发】 用Go语言自制编译器 go语法虚拟机编译进阶教材编译原理基础 金猴子并发编程实战程序设计教程书籍 ,2022-06-01,人民邮电出版社,¥120.00,¥150.00,8折 ,,https://img3m1.ddimg.cn/53/16/11417080211-1_b_2.jpg
Go 语言, 精通Go语言第2版 米哈里斯·托卡洛斯 开发工具Go语言编程开发 Go语言操作系统内部机制数据类型 Go语言操作系统 内 ,2023-03-14,清华大学出版社,¥134.00,¥159.00,8.43折 ,,https://img3m7.ddimg.cn/37/0/11397058237-1_b_2.jpg
Go 语言, 正版Go语言从基础到中台微服务实战开发 水利水电 朱著显 Go程序设计语言实战 Go语言基础与高并发技能编程基础教材教程 ,2023-02-14,水利水电出版社,¥63.05,¥126.09,5.01折 ,,https://img3m3.ddimg.cn/81/1/11355254343-1_b_2.jpg
Go 语言, 用Go语言自制解释器 ,2022-06-01,人民邮电出版社,¥95.00,¥100.00,9.5折 ,,https://img3m4.ddimg.cn/9/35/11322307764-1_b_1.jpg
Go 语言, 精通Go语言(第2版) ,2022-12-09,清华大学出版社,¥161.00,¥161.00,10折,,https://img3m0.ddimg.cn/62/13/11323259900-1_b_2.jpg
